Date,BLUJ.J,FDS.N,MORN.OQ,MSCI.N,IHS.N^G16,AXP.N,COF.N,DFS.N,029780.KS,CAB.AX,CIEL3.SA,4819.T,EEFT.OQ,FIS.N,GPN.N,GDOT.N,HPY.N^D16,MA.N,UEPS.OQ,RDCD3.SA^J12,TSS.N,V.N,WEX.N,WDIG.DE,FISV.OQ,8076.TWO,INGC.PA,6588.T,PAY.N,ZBRA.OQ,JKHY.OQ,TEMN.S,EPAY.OQ,VOCS.O^F14,4307.T,TCS.BO,EBIX.OQ,SLH.N^C16,ADVS.O^G15,SIM.CO,SSNC.OQ,DH.TO,DST.N,FICO.N,MSY.L^F12,ACIW.OQ,SONE.O^B12,MOVE.O^K14,RMV.L,SLGC.PA^D11,IRE.AX,ORC.ST^C12,MONY.L,FLT.N,3769.T,NTSP.O^G13,FDSA.L,MONI.L,ZG.OQ,RATE.N,ENV.N,CASS.OQ,MPLU3.SA,FITE.BO,WING.DE,GWRE.N,AWAY.O^L15,SPNS.OQ,LXFT.N,TRI.TO,8570.T,8253.T,EVTC.N,PAYS.L,VNTV.N,6287.T,6206.TW,XRO.NZ,TIG.L^K15,ELLI.N,035600.KQ,2120.T,TRLA.N^B15,POLA.BO,8018.HK,PAYP.L,WLN.PA,8519.T,TREE.OQ,KTC.BK,SYF.N,HAWK.OQ,HAWKB.O^E15,EDEN.PA,0327.HK,QTWO.N,BNFT.OQ,SLVX.SI,IPP.AX^B16,ZPG.L,8325.HK,046440.KQ,036800.KQ,YDLE.O^K15,CASH.OQ,WPG.L,EQN.L,FDC.N,LEJU.N,SQ.N,025770.KQ,060250.KQ,PYPL.OQ,034310.KS,DAL.MI,3611.TWO,8114.TW,BKFS.N,MYO.AX,GFTG.DE,SFUN.N,Z.OQ,GTO.AS,WK.N,2428.T,INFO.OQ,XTLY.N,TBBK.OQ,QIWI.OQ,FSMARTm.BK,NXGN.L,USDKRW WMCO Curncy,AUDUSD WMCO Curncy,USDBRL WMCO Curncy,USDJPY WMCO Curncy,EURUSD WMCO Curncy,USDTWD WMCO Curncy,USDCHF WMCO Curncy,USDINR WMCO Curncy,USDDKK WMCO Curncy,USDCAD WMCO Curncy,GBPUSD WMCO Curncy,USDSEK WMCO Curncy,NZDUSD WMCO Curncy,USDHKD WMCO Curncy,USDTHB WMCO Curncy,USDSGD WMCO Curncy,USDZAR WMCO Curncy,USDUSD WMCO Curncy
13-Jul-16,1975,166.08,83.4,81.5,,63.1,67.94,56.71,44900,3.56,35.18,2033,72.06,77.14,75.68,23.97,,90.34,10.29,,54.62,77.46,94,39.375,110.57,63.3,108.75,378,18.72,49.19,88.43,51.1,22.1,,3700,2491.4,53.48,,,329.4,30.7,33.28,121.84,118.2,,19.67,,,3679,,11.18,,270.7,149.67,5550,,2275,2.75,36.81,7.83,36.35,54.18,37.4,85.6,53.19,63.05,,12.49,52.25,55.28,2332,1764,16.6,391.1,59.06,2169,103,17.99,,95.42,14600,954,,194.5,0.305,925,25.87,503,98.9,110,28.12,34.06,,19.79,6.37,27.42,41.04,0.575,,280.7,1.34,10950,35300,,52.12,277.8,169,11.32,4.87,9.29,13350,22900,39.28,19450,14.38,245.5,168,38.28,3.5,17.74,5.49,36.24,56.24,13.82,2055,36.1,,,,,,1146.6,0.7629,3.2917,104.255,1.11035,32.17,0.984,67.045,6.699,1.2983,1.32205,8.48585,0.7296,7.7565,35.18,1.347,14.45525,1
14-Jul-16,2000,167.34,83.91,81.71,,63.61,68.85,57.44,43600,3.51,35.35,2030,72.03,76.89,76.48,24.13,,91.45,10.4,,54.88,78.14,94.07,39.79,110.55,63.5,109.2,384,18.6,49.38,88.11,51.15,22.22,,3745,2520.3,53.91,,,331.5,30.85,33.35,123.3,117.94,,19.64,,,3697,,11.23,,280.5,151.85,5640,,2339,2.98,37.42,8.03,36.36,53.48,36.5,86,53.65,63.04,,12.53,53,55.57,2326,1783,16.83,390.8,59.26,2243,104,17.72,,96.63,14850,937,,198.15,0.29,930,26.36,513,102.71,111,28.3,34.42,,19.885,6.26,27.34,41.47,0.57,,282.3,1.33,11100,35250,,52.43,278.5,170,11.58,4.94,9.37,13650,23600,39.96,19550,14.78,244,165,38.7,3.54,17.56,5.54,37.06,57.19,13.82,2092,35.89,,,,,,1137.4,0.7636,3.2295,105.355,1.11045,32.061,0.9821,66.92,6.6979,1.29235,1.3324,8.48395,0.7202,7.75495,35.04,1.3419,14.20515,1
15-Jul-16,1984,167.36,83.7,81.49,,63.78,68.15,57.42,44500,3.6,35.84,1990,72.07,76.54,76.72,24,,90.93,10.41,,54.75,78.3,94.11,39.235,110.34,63.8,108.8,384,18.7,49.99,87.8,50.5,22.17,,3720,2441.9,53.87,,,328,30.6,33.15,123.03,116.75,,19.68,,,3624,,11.28,,280.6,150.45,5250,,2331,2.98,37.64,7.83,36.79,53.4,36.5,85.7,54.24,62.94,,12.62,53,55.48,2383,1778,16.5,385.7,58.91,2299,105.5,17.99,,96.09,14900,947,,192,0.29,930,25.755,518,102.29,115,28.12,34.01,,19.86,6.2,27.4,41.2,0.585,,278.9,1.33,11300,34750,,52.91,282.1,171,11.37,5.1,9.17,13200,23300,39.09,19100,14.4,243,164.5,38.52,3.54,17.435,5.46,37.28,56.61,13.9,2001,35.16,,,,,,1133.8,0.7586,3.2729,105.805,1.10705,31.971,0.9831,67.06,6.71885,1.2937,1.3234,8.53655,0.7128,7.7546,34.9585,1.34805,14.3405,1
18-Jul-16,1946,166.62,83.39,81.17,,63.99,68.12,57.09,44800,3.63,35.77,,71.4,76.88,76.76,23.83,,91.6,10.49,,54.89,78.31,94.03,39.595,110.26,64,108.85,,18.84,50.51,87.48,51.65,21.9,,,2433.5,53.56,,,330.8,30.53,33.52,123.13,116.4,,19.63,,,3680,,11.42,,281.2,150.4,,,2357,2.94,37.95,8.14,37.11,54.14,36.82,86.5,54.42,62.85,,12.66,53.64,56.04,,,16.38,386.2,58.99,,105.5,18.2,,95.98,14800,,,193.15,0.29,950,26.35,,102.9,,28.29,33.46,,19.685,6.24,27.53,42.19,0.6,,279.4,1.33,11400,34250,,53.25,286.9,170,11.99,5.09,9.27,13250,22800,38.92,18700,14.76,244,161.5,38.39,3.58,17.78,5.26,37.63,57.15,13.89,,35.2,,,,,,1136.45,0.7584,3.2614,105.865,1.10655,31.999,0.9842,67.19,6.7223,1.30025,1.3283,8.5604,0.7104,7.75465,34.97,1.3494,14.28875,1
19-Jul-16,1951,167.09,83.68,81.97,,64.16,67.73,56.98,44800,3.68,36.75,1997,71.88,77.16,76.77,23.86,,92.38,10.44,,55.06,78.72,94.14,39.6,110.39,63.2,109.55,390,18.78,50.05,87.73,51,21.59,,3875,2461.55,53.09,,,337,30.41,34.09,123.29,117.46,,19.64,,,3711,,11.35,,287.2,150.2,5180,,2411,2.865,37.86,8.25,36.95,54.28,37.69,85.35,55,62.35,,12.61,53.14,56.34,2377,1764,16.25,399.9,58.79,2285,106.5,18.17,,96.2,14800,994,,190.8,0.29,959,25.97,521,101.5,,28.25,34.07,,19.72,6.33,27.29,42.2,0.57,,284.8,1.33,11150,34200,,53.42,289.9,172,12,4.87,9.35,12700,23450,39.37,19550,14.66,241,162.5,38.34,3.63,17.77,5.01,37.51,56.56,13.72,1992,36.35,,,,,,1135.6,0.749,3.27755,106.375,1.10115,31.978,0.985,67.15,6.75565,1.30255,1.3136,8.60985,0.7033,7.75555,35.05,1.354,14.38605,1
20-Jul-16,1943,168.79,84.03,82.56,,64.48,67.61,56.3,45400,3.74,36.5,2013,72.78,78,77.92,24.06,,93.3,10.7,,55.62,79.36,95.3,40.725,110.91,65.1,110.15,382,19.04,51.25,88.05,53.8,21.57,,3890,2493.25,53.38,,,339.9,30.49,34.15,123.01,118.76,,19.69,,,3764,,11.64,,292,151.88,5600,,2447,2.77,38.47,8.23,37.21,54.15,39.79,80.9,55.35,62.79,,12.9,54.96,56.74,2362,1740,16.22,400,58.94,2287,106,18.8,,97.61,14400,982,,191.95,0.28,954.5,26.76,526,95.37,116,28.14,35.81,,19.915,6.28,28.3,43.08,0.59,,285.6,1.33,11050,34200,,53.22,290.8,173.5,12.41,5.08,9.58,13300,22950,40.05,19150,15.15,242,162,38.71,3.63,18.1,4.9,38.05,58.15,14.09,2039,35.66,,,,,,1140.95,0.74865,3.24145,106.725,1.10095,32.029,0.9861,67.2,6.75715,1.303,1.3178,8.59485,0.70355,7.7554,35.05,1.3577,14.27375,1
21-Jul-16,1925,168.31,83.68,82.47,,63.43,67.99,56.1,42750,3.75,36.15,1988,71.2,77.83,77.21,24.06,,92.46,10.47,,54.97,78.79,94.68,40.52,109.93,65.2,108.5,388,19.13,50.63,87.44,56.3,21.28,,3795,2501.25,52.55,,,338.2,30.43,34.68,125.81,116.73,,19.31,,,3748,,11.65,,294,149.99,5390,,2433,2.82,38.11,8.47,36.79,53.2,40.74,81.45,54.8,61.09,,12.74,55.03,56.68,2400,1747,16.21,390,59.13,2296,107,19.47,,96,14200,1010,,191.4,0.27,976,26.46,528,94.93,114,28.26,34.97,,19.925,6.59,28.17,42.12,0.58,,286.2,1.31,10950,34900,,52.41,288.2,172.75,12.36,4.93,9.46,13250,22450,40.13,18600,15.45,256,159.5,38.54,3.69,18.155,4.79,37.7,58.01,13.78,1945,36.2,,,,,,1135.8,0.75015,3.25385,106.335,1.0998,32.045,0.98875,67.2,6.7638,1.3031,1.32175,8.60835,0.6989,7.75575,34.987,1.35665,14.17725,1
22-Jul-16,1849,169.77,84.88,82.93,,64.28,67.03,56.59,43050,3.71,36.43,1899,72.52,77.98,77.81,24.15,,93.66,10.45,,55.56,79.91,95.59,41,110.48,64.4,110,384,19.05,51.21,88.09,57.4,21.39,,3795,2509.15,52.38,,,340,30.85,33.92,124.99,118.95,,19.32,,,3720,,11.45,,292.1,151.8,5590,,2405,2.8,38.58,8.13,37.1,54.13,42,81.55,55.11,62.09,,12.87,54.47,57.09,2360,1729,16.24,388.8,59.43,2294,107.5,19.14,,97.9,14750,1003,,190.75,0.27,960.5,26.44,523,97.41,118,28.4,36.51,,20.355,6.62,28.33,42.89,0.575,,272.4,1.31,11250,35000,,52.78,290.9,171.75,12.27,4.91,9.73,12950,22100,37.42,18150,16.02,255,162.5,39.13,3.69,18.09,4.85,38.03,58.7,13.94,1886,35.65,,,,,,1134.5,0.74465,3.2824,106.265,1.09775,32.0535,0.9885,67.1075,6.77645,1.3169,1.3084,8.6656,0.69815,7.75725,34.94,1.35815,14.32025,1
25-Jul-16,1875,170.51,84.53,82.97,,64.33,67.34,56.63,42850,3.74,36.3,1952,72.42,77.9,78.32,24.02,,93,10.41,,55.95,78.94,95.14,41.835,110.35,63.4,109.35,367,19.2,51.68,88.53,57.8,21.14,,3760,2551.55,52.53,,,341,31.76,34.01,124.1,117.77,,19.16,,,3778,,11.39,,297.2,151.16,5610,,2436,2.87,38.17,8.05,37.03,52.43,42.14,82.45,55.07,61.8,,12.99,57.29,57.41,2384,1731,16.19,393.3,59.24,2326,106.5,19.95,,97.82,14700,991,,191.05,0.26,966.5,26.865,524,98.13,118,28.09,36.58,,20.63,6.61,28.11,43.12,0.575,,277.7,1.29,11100,34350,,54.84,294.2,172.5,12.28,4.79,9.85,12750,22700,37.78,18800,16.22,252,163.5,39.28,3.65,18.27,4.79,37.64,59.11,13.85,1906,35.04,,,,,,1136.9,0.7459,3.2855,106.085,1.0974,32.1325,0.9873,67.3175,6.77955,1.32275,1.31255,8.6493,0.6977,7.75655,35.05,1.36275,14.38875,1
26-Jul-16,1858,172.01,84.59,83.56,,64.37,67.69,56.53,42650,3.76,36.09,1937,77.91,80.84,79.23,23.95,,93.43,10.48,,56.43,78.49,96.39,42.145,110.92,64.1,109.85,346,19.38,52.65,89.37,58.65,20.98,,3740,2548.3,52.86,,,348.6,31.8,33.74,124.75,117.6,,19.39,,,3790,,11.34,,293.9,152.02,5740,,2419,2.84,38.76,8.14,37.64,52.9,43.07,82.7,54.35,61.86,,12.85,58.43,57.5,2330,1694,16.25,393,59.49,2274,106,19.92,,97.25,14450,959,,190.05,0.28,961,26.965,514,95.35,121.5,28.11,37.04,,20.305,6.53,29.26,43.36,0.57,,280.4,1.28,11050,34000,,54.91,292.9,170.25,12.43,5.09,10.1,12900,24000,37.69,19000,16.15,255,164,38.92,3.69,18.84,5.08,38.42,58.84,13.87,1904,34.89,,,,,,1134.95,0.7515,3.28205,104.645,1.09845,32.1065,0.9925,67.265,6.77275,1.3213,1.31165,8.65255,0.7045,7.75655,35.004,1.3594,14.41325,1
27-Jul-16,1816,171.88,84.99,83.5,,64.59,67.91,56.66,43350,3.73,35.85,1922,76.79,80.79,78.43,24.06,,93.75,10.3,,51.33,78.53,95.28,42.705,110,64.9,99.77,346,19.49,52.97,89.58,59.15,20.95,,3765,2576.1,53,,,348.6,31.34,35.1,124.37,117.51,,19.63,,,4121,,11.29,,300.1,150.75,5560,,2430,2.75,38.85,8.05,38.84,53,43,83.95,54.34,61.52,,12.87,58.6,57.18,2349,1721,16.08,393.5,58.74,2314,107,19.94,,97.86,14350,988,,190.85,0.249,960,28.16,542,95.5,124,28.14,35.99,,20.42,6.44,29.85,43.62,0.57,,295.1,1.25,10950,34300,,54.67,292.1,170.5,12.2,5.06,10.13,12850,23150,37.22,19300,16.31,250.5,169,38.66,3.71,19.165,4.94,38.7,58.28,13.9,1823,34.61,,,,,,1134.2,0.7468,3.28755,105.65,1.09895,32.059,0.99335,67.155,6.7695,1.32175,1.31145,8.67875,0.7045,7.75745,34.96,1.3572,14.28125,1
28-Jul-16,1835,173.14,84.83,84.85,,64.79,67.48,56.88,43450,3.88,36.17,1927,75.82,80.36,78.19,23.98,,96.01,10.46,,52.3,79.19,95.07,42.12,110.71,64.5,99.24,347,19.4,53,89.13,60.25,21.14,,3740,2615.55,53.02,,,348.4,32.79,33.05,123.66,115.6,,19.85,,,4070,,11.2,,300,152.16,5700,,2452,2.72,39.22,8.05,38.66,52.82,42.5,84.25,55.12,61.63,,12.84,58.75,55.63,2347,1698,16.02,394.4,58.59,2326,107.5,19.58,,98.47,13750,951,,189,0.239,996,27.77,533,102.29,122,27.91,35.67,,20.17,6.46,29.43,44.49,0.56,,293.2,1.23,10850,34000,,55.6,291.5,168.5,12.18,4.99,10.12,12800,22450,37.22,19250,16.35,267,169,38.99,3.75,20.505,5.12,39.1,58.37,13.99,1725,34.84,,,,,,1124.45,0.75125,3.2765,104.835,1.10835,31.951,0.9817,67.0775,6.711,1.3189,1.31235,8.64415,0.70655,7.75625,34.85,1.3531,14.2434,1
29-Jul-16,1851,171.96,84.58,86.04,,64.46,67.08,56.84,43150,3.96,36.75,1956,76.26,79.53,74.66,24.2,,95.24,10.34,,50.92,78.05,93.68,41.59,110.36,64.5,98.03,358,19.16,53.01,89.25,59.95,21.11,,3640,2618.55,53.32,,,344.4,32.22,32.25,123.33,126.64,,19.81,,,4051,,11.3,,298.5,151.68,5900,,2440,2.73,39.41,7.97,38.17,51.97,42.77,83.5,55.89,61.47,,12.78,58.92,55.01,2384,1722,17.2,386,54.77,2379,107.5,19.79,,92.11,13950,1001,,189.6,0.217,987,26.755,543,100.98,122.5,27.88,34.79,,20.285,6.41,29.68,43,0.555,,294,1.23,10850,33800,,54.69,293.4,173,12.4,4.92,10.07,12800,22150,37.24,19500,16.14,265.5,169.5,38.85,3.77,20.48,5.12,39.25,58.97,13.94,1791,34.74,,,,,,1120.15,0.76005,3.2324,102.485,1.11825,31.923,0.96645,66.985,6.65145,1.30405,1.3277,8.5334,0.7212,7.75995,34.798,1.3431,13.863,1
1-Aug-16,1850,171.22,84.32,86,,64.13,67.03,56.34,44150,3.96,37.33,1958,76.67,79.2,73.71,23.87,,95.07,10.14,,49.79,78.26,91.96,41.59,110.35,65.6,97.45,354,19.12,53.54,89.4,,21.46,,3590,2698,53.49,,,343.8,31.24,,123.16,130.22,,19.73,,,4027,,11.32,,297,152.31,5610,,2538,2.63,39.94,7.86,38.28,51.81,42.81,82.2,56.56,61.6,,12.78,59.73,,2318,1730,17.21,370.1,53.39,2349,109,19.9,,96.27,13750,976,,190.15,0.171,990,27.065,532,102.34,116,27.91,34.7,,20.36,6.33,30.39,44.34,0.545,,295,1.25,10700,34350,,54.85,294.2,183,13.02,4.82,10.19,12450,21300,37.06,19350,16.15,269,172.5,38.56,3.78,20.69,5.06,39.84,58,14.28,1848,34.75,,,,,,1108.05,0.7557,3.2637,102.37,1.11715,31.6365,0.9668,66.765,6.65885,1.3099,1.3204,8.5794,0.71785,7.7602,34.752,1.34105,13.8965,1
2-Aug-16,1845,171.21,83.71,84.76,,63.47,66.3,55.53,43500,3.87,35.22,1947,75.43,78.47,71.5,23.62,,95.25,10.02,,48.57,78.28,91.01,40.555,109.41,66.8,95.39,347,19.12,52.51,88.68,59.85,20.83,,3535,2692.1,51.11,,,339.3,31.05,31.21,121.98,128.56,,18.99,,,4061,,11.4,,302,150.59,5540,,2522,2.715,39.36,7.61,38.05,51.07,43,82.25,56.09,60.81,,12.43,57.46,54.17,2261,1680,17.12,364.4,52.97,2279,109,19.68,,93.35,13750,965,,188.2,,979.5,27.2,528,99.34,114,27.35,34.19,,20.005,,30.31,42.81,0.575,,288.2,,10700,34000,,54.67,295.9,170,13.08,4.93,10.05,12750,21350,36.54,19600,16.25,271,171,38.16,3.83,19.81,5.02,39.31,55.67,13.91,1820,34.63,,,,,,1110.1,0.76105,3.25505,100.975,1.1224,31.677,0.96415,66.745,6.6272,1.30605,1.33135,8.52035,0.72315,7.76095,34.76,1.33815,13.96025,1
3-Aug-16,,172.2,82.81,84.98,,63.83,66.55,56.33,43050,3.78,35.15,1886,75.52,78.15,73.16,23.57,,95.08,9.97,,49.46,78.71,90.33,39.705,104.45,69.2,94.41,339,19.27,55.89,88.03,59.5,20.85,,3415,2656.25,51,,,336.5,31.27,30.35,121.34,128.63,,18.89,,,4070,,10.98,,299.1,153.72,5660,,2521,2.87,39.06,7.74,39.26,51.44,43.25,80.7,54.9,60.93,,12.49,57.56,54.19,2140,1603,17.11,360.7,53.86,2310,109.5,19.9,,92.52,13650,931,,190.05,0.169,985,27.11,522,102.38,117.5,27.87,33.95,,19.875,6.32,30.37,42.54,0.565,,290,1.25,10500,34450,,54.75,293.8,166,13.08,5.05,10.44,12350,21250,36.58,19000,16.25,270.5,169,38.51,3.82,19.855,4.88,39.04,55.03,13.72,1819,34.85,,,,,,1117.8,0.7578,3.276,101.295,1.1173,31.745,0.9716,66.9725,6.65755,1.3094,1.3325,8.52825,0.71585,7.7589,34.96,1.34235,13.99175,1
4-Aug-16,1818,172.99,82.82,85.38,,63.94,66.2,56.51,43000,3.73,35.63,1794,76.99,78.22,73.56,23.66,,95.91,10.13,,48.98,79.48,90.87,39.695,105.58,71.5,96,354,19.3,56.6,88.33,60,20.82,,3420,2652.65,53.94,,,339,31.57,30.25,121.53,127.96,,18.6,,,4105,,10.98,,303.7,154.79,5370,,2533,2.67,39.35,7.63,39.89,51.98,44.25,80.7,55.99,61.31,,12.78,55.62,53.96,2205,1652,17.26,364.6,54.8,2328,111.5,19.8,,98.5,13650,935,,188.3,0.182,984,27.2,515,106.57,121,27.92,34,,20.395,6.27,28.75,44.11,0.57,,296.4,1.28,10550,34650,,54.81,297.9,165.5,12.89,5.26,11.32,11850,21450,37.3,19100,16.59,265,172.5,38.45,3.81,19.915,4.91,39.26,55.66,14.93,1798,34.68,,,,,,1114.2,0.7623,3.21835,101.095,1.11385,31.703,0.9734,66.945,6.67775,1.3041,1.31255,8.5119,0.71835,7.7567,34.91,1.3429,13.775,1
5-Aug-16,1789,174.21,82.9,86.82,,65.52,68.1,57.79,43050,3.81,35.79,1889,77.25,79.23,74.54,24.18,,96.88,10.42,,49.32,80.14,93.17,39.57,105.19,70.1,97.02,362,19.52,57.43,88.98,60,21.05,,3385,2648.9,54.78,,,338.5,32.45,30.97,122.4,129.1,,18.98,,,4214,,10.9,,309.3,162.32,5090,,2575,2.7,37.17,7.85,40.18,53.09,44.04,81.1,55.88,61.49,,12.99,55.42,54.32,2255,1660,17.5,380,55.12,2326,111.5,20.09,,97.52,14050,967,,191.4,0.19,1008,27.4,512,110.02,122,28.22,34.34,,20.605,6.34,27.93,43.44,0.57,,304.5,1.29,10600,34350,,56.26,298.4,167.5,13.16,5.32,11.15,11650,21300,38.1,18400,17.71,263,173.5,39.23,3.82,20.325,4.9,37.4,53.99,15.67,1829,35.1,,,,,,1110.45,0.7605,3.19135,101.875,1.10705,31.5325,0.98095,66.77375,6.7179,1.31785,1.3059,8.56805,0.71255,7.75565,35.0385,1.3479,13.776,1
8-Aug-16,1770,173.72,82.62,86.11,,65.83,68.17,57.96,42100,3.74,35.2,1844,77.83,79.41,73.94,23.73,,96.78,10.39,,48.57,79.95,93.45,39.58,103.99,70.2,95.68,362,19.4,57.99,88.08,59.7,20.95,,3385,2651.9,55.05,,,337.9,31.76,31.35,121.52,127.8,,18.84,,,4160,,11.01,,305.7,163.47,4695,,2530,2.68,37.14,8.59,40.87,53.68,43.4,82.4,55.9,61.11,,13.01,55.67,54.35,2112,1682,17.34,387.5,54.64,2092,111,20.29,,97.08,13850,969,,190.85,0.189,1025,27.765,502,108.17,122,28.04,33.1,,20.56,6.34,26.01,42.16,0.575,,303.9,1.36,10700,34300,,56.4,301.4,169,13.1,4.95,11.26,11500,21250,37.91,18800,17.3,266.5,165.5,39.45,3.9,20,4.97,37.48,54.3,15.96,1429,35.11,,,,,,1108.25,0.7659,3.18275,102.535,1.10745,31.5105,0.98345,66.82875,6.71465,1.317,1.30385,8.58955,0.7135,7.7562,35,1.3483,13.6253,1
9-Aug-16,,172.56,82.57,86.22,,65.39,67.78,57.91,42250,3.82,35.2,1870,77.31,79.73,74.89,24.15,,96.7,10.12,,48.29,80.06,93.84,40.135,104.19,68,98,375,19.17,62.82,88.34,59.8,20.95,,3405,2650.55,55.82,,,345.6,31.55,31.6,121.34,127.52,,19.17,,,4189,,10.65,,309.4,163.01,4925,,2571,2.72,36.14,8.51,37.05,53.52,41.76,81.5,56,61.38,,13.02,56,54.88,2215,1732,17.4,391.1,54.95,2086,110.5,20.3,,97.09,14200,999,,197.1,0.168,992.5,27.955,506,110.62,121,27.88,32.96,,20.695,6.42,26.21,42.61,,,309.3,1.35,11000,34300,,57.8,309,168,13.11,5.2,11.3,11950,21400,38.1,19300,17.83,245.5,164,39.26,3.89,20.78,4.97,36.14,54.4,16.04,1396,35.03,,,,,,1105.9,0.7681,3.1446,101.895,1.1112,31.4415,0.9822,66.87375,6.69345,1.31185,1.29915,8.5248,0.71705,7.7566,34.901,1.34505,13.4315,1
10-Aug-16,1770,173.3,82.18,86.09,,64.74,66.85,57.44,42000,3.57,35,1960,77.3,79.85,74.71,23.16,,96.29,10.4,,48.64,79.68,92.67,40.105,104.19,68.8,97.6,376,18.69,64.82,88.94,59,21.43,,3415,2673.9,55.64,,,348,31.47,31.53,121.28,127.51,,19.1,,,4179,,10.68,,311.1,162.54,5140,,2557,2.68,35.32,8.26,37.61,52.82,40.56,80.3,53.6,61.39,,13.06,55.49,54.61,2221,1727,17.2,415.2,54.97,2080,110,20.2,,97.72,14250,1020,,192.2,0.178,986,27.9,506,111.6,117,27.65,32.66,,20.55,6.78,25.58,42.69,0.59,,304.9,1.39,10850,34000,,57.58,311.5,168,13.29,5.12,11.07,11950,21550,38.07,18800,17.22,245,162,39.21,3.86,20.675,5,35.32,54.32,16.13,1465,35.03,,,,,,1095.45,0.7721,3.13695,101.265,1.1163,31.2015,0.97695,66.6925,6.66335,1.30505,1.30115,8.4617,0.7232,7.75615,34.76,1.34005,13.297,1
11-Aug-16,1757,172.66,82.89,86.13,,65.48,67.94,58.05,41550,3.6,35.68,,77.97,80.5,74.85,23.08,,96.53,10.43,,48.54,80.12,94.07,40.3,103.39,69,97.8,,18.63,64.93,88.74,60.2,21.28,,,2704.3,55.4,,,349.9,31.69,30.67,120.75,127.55,,19.05,,,4158,,10.81,,311.6,164.72,,,2549,2.7,35.23,8.17,38.53,52.8,40.75,79.35,54.89,61.83,,13.09,55.67,54.76,,,17.35,408,54.64,,110,20.1,,98,14300,,,187.85,0.176,1030,28.025,,110.77,118,27.61,33.62,,20.8,6.64,26.23,42.03,0.6,,303.8,1.37,10800,34200,,58.43,307,167.5,13.25,5.12,11.37,12300,21650,38.46,18700,17.6,239,163,39.24,3.93,20.25,5.03,35.3,54.84,16.3,,35.55,,,,,,1099.7,0.7717,3.13375,101.325,1.11785,31.295,0.97135,66.825,6.65465,1.3022,1.2966,8.4213,0.7262,7.7562,34.73,1.34265,13.2585,1
12-Aug-16,1770,172.79,82.01,86.29,,65.38,68,58.17,42450,3.7,35.15,1920,78.53,80.04,74.69,23.19,,96.12,10.16,,48.83,80.02,94.37,40.52,103.36,70.6,96.71,364,18.68,66.72,88.33,59.35,20.9,,3465,2732.35,55.21,,,348.2,31.98,29.69,119.98,126.83,,18.68,,,4178,,10.75,,314,164.46,5240,,2570,2.67,35.01,8.22,39.05,52.78,40.54,79.25,54.67,61.81,,13.06,53.76,54.34,2236,1754,17.26,401.3,54.44,2081,111,20.14,,97.94,14200,989,,187.85,0.175,991,27.845,511,110.35,,27.68,33.47,,20.54,6.61,26.25,42.7,0.61,,301.8,1.36,11000,34300,,58.46,308,164.75,13.14,5.32,11.66,12350,21350,38.51,18900,18.26,237.5,,39.34,3.98,20.755,5.07,35.2,54.83,16.32,1304,35.26,,,,,,1103.35,0.7695,3.1573,100.905,1.1179,31.368,0.9733,66.855,6.65565,1.2943,1.2933,8.4359,0.72335,7.75605,34.73,1.3445,13.44015,1
15-Aug-16,1765,174.08,82.14,87.5,,65.63,68.61,58.21,,3.74,35.12,1863,78.48,80.09,74.94,23.25,,96.44,10.26,,48.17,80.91,95.41,41.02,102.97,74,97.13,372,19.09,68.71,88.86,59.45,21.27,,3460,,55.98,,,350.2,32.5,29.65,120.23,127.45,,18.54,,,4166,,10.73,,313.7,168.94,5400,,2596,2.67,35.42,8.16,39,53.37,41,,56,61.87,,13.02,52.41,54.19,2190,1746,17.19,416.5,53.62,2056,112,20.25,,97.55,,930,,,0.184,984.5,28.07,509,110.39,116,27.74,33.26,,20.375,6.3,26.7,42.17,0.625,,304.4,1.39,,,,57.61,309,168.75,13.26,5.28,11.48,,,38.46,,,237,177.5,39.45,3.95,20.405,4.85,35.57,55.51,16.61,1333,35.32,,,,,,1103.35,0.76855,3.1606,101.025,1.11975,31.344,0.97205,66.855,6.6441,1.29105,1.28775,8.4499,0.7215,7.7567,34.59,1.3418,13.263,1
16-Aug-16,1793,173.39,81.23,86.65,,65.3,68.62,58,41350,3.79,34.77,1845,77.71,78.89,73.53,23.09,,95.62,10.25,,47.65,80.81,94.56,40.905,101.54,74.7,95.51,362,18.99,70.19,88.4,58.8,20.61,,3420,2691.45,56.3,,,347.4,32.04,29.2,120.13,125.61,,18.16,,,4137,,10.7,,311,167.99,5410,,2565,2.65,34.06,8,38.22,53.62,40.45,77.65,62.25,60.91,,13.26,51.08,53.05,2110,1714,16.96,414.8,52.81,2047,112,19.72,,96.01,14200,917,,187.6,0.185,964,27.35,506,106.24,116.5,27.3,33,,19.965,6.23,26.66,40.9,0.615,,301.4,1.39,11150,34250,,57.16,307.5,168,13.29,5.15,11.64,12100,20800,38.38,18850,18.35,232.5,175.5,38.74,3.98,20,4.57,33.88,55.49,16.52,1287,35.26,,,,,,1092.3,0.76785,3.18515,100.455,1.126,31.2235,0.96355,66.77,6.60795,1.2886,1.29655,8.42175,0.72515,7.75505,34.64,1.34095,13.3384,1
